ID;QN1;QN2;QN3;QN4A;QN4B;QN4C;QN4D;QN4E;QN5;QN6;QN7A;QN7B;QN7C;QN7D;QN8A;QN8B;QN8C;QN8D;QN8E;QN8F;QN8G;QN8H;QN8I;QN8J;QN8K;QN9A;QN9B;QN9C;QN9D;QN10A;QN10B;QN10C;QN10D;QN10E;QN10F;QN11A;QN11B;QN11C;QN11D;QN12;QN13;QN14;QN15;QN16A;QN16B;QN16C;QN16D;QN16E;QN16F;QN16G;QN17A;QN17B;QN17C;QN17D;QN17E;QN17F;QN18A;QN18B;QN18C;QN18D;QN18E;QN19A;QN19B;QN19C;QN19D;QN19E;QN19F;QN19G;QN19H;QN19I;QN19J;QN19K;QN19L;QN19M;QN19N;QN19O;QN19P;QN19Q;QN19R;QN19S;QN19T;QN19U;QN20A;QN20B;QN20C;QN20D;QN20E;QN20F;QN20G;QN20H;QN20I;QN20J;QN20K;QN20L;QN20M;QN20N;QN20O;QN20P;QN21A;QN21B;QN21C;QN21D;QN21E;QN22A;QN22B;QN22C;QN23A;QN23B;QN23C;QN23D;QN23E;QN23F;QN23G;QN23H;QN23I;QN23J;QN23K;QN23L;QN23M;QN23N;QN23O;QN23P;QN23Q;QN23R;QN24A;QN24B;QN24C;QN24D;QN24E;QN24F;QN24G;QN24H;QN24I;QN25A;QN25B;QN25C;QN25D;QN25E;QN25F;QN25G;QN25H;QN25I;QN26A;QN26B;QN26C;QN27A;QN27B;QN27C;QN27D;QN27E;QN27F;QN27G;QN27H;QN27I;QN28A;QN28B;QN28C;QN28D;QN28E;QN28F;QN28G;QN28H;QN28I;QN28J;QN29A;QN29B;QN29C;QN30;QN31;QN32A;QN32B;QN32C;QN32D;QN32E;QN32F;QN33;QN34;QN35;QN36A;QN36B;QN36C;QN36D;QN36E;QN36F;QN37A;QN37B;QN37C;QN37D;QN37E;QN37F;QN37G;QN38A;QN38B;QN38C;QN39A;QN39B;QN39C;QN39D;QN40A;QN40B;QN40C;QN40D;QN41A;QN41B;QN41C;QN41D;METRO;REGION;DIVISION;OWNHOME;MSTATUS;EMPLOY;ADULTS;KIDSLESS6;KIDS611;KIDS1217;PARENT;AGE;AGE2;AGE3;EDUC;INCOME;RACE;REGVOTE;SEX;RELIGION;LENGTH;DEVICE_TYPE;WEIGHT;I_ATTEND;I_EDUC;I_GENDER;I_MARITAL;I_RACE;I_RELIGION
60001145;1;2;4;4;4;4;4;4;7;7;1;2;1;2;2;1;2;6;3;4;1;3;1;1;5;3;3;3;3;2;1;1;1;2;2;3;3;2;3;2;2;2;3;3;2;4;3;2;4;4;4;2;4;4;3;4;2;4;3;2;3;4;3;4;3;3;4;4;4;3;3;3;3;3;2;2;4;4;2;3;3;3;4;4;3;2;3;3;4;3;4;3;4;4;4;3;4;4;4;4;4;4;4;4;1;4;3;3;3;3;1;1;1;3;2;1;3;3;4;3;3;3;4;3;4;4;4;3;4;4;3;4;4;3;3;2;1;2;4;1;3;3;2;1;4;4;4;4;4;4;4;4;4;4;4;3;4;1;4;4;1;2;4;4;2;2;3;1;2;3;1;2;1;2;2;3;2;;1;3;3;3;3;4;2;2;1;5;5;2;4;3;3;4;1;2;2;1;1;2;2;1;1;1;1;1;1;1;2;1;3;1;3;0;0;1;1;46;;2;4;7;1;1;2;95;96,3;p;0,3794;2;3;2;3;1;5
60001146;3;2;4;3;2;3;2;2;7;7;1;8;1;1;5;5;6;6;5;2;6;6;5;2;6;1;1;2;1;2;1;2;2;2;1;3;1;1;3;1;1;1;3;1;3;2;2;2;1;2;4;3;3;3;3;4;4;3;3;2;3;2;2;2;2;2;1;2;2;2;1;1;1;1;3;2;4;4;2;3;2;3;3;3;3;3;3;4;3;3;3;3;4;1;4;1;4;3;4;4;4;4;3;4;1;4;3;1;4;3;3;2;4;2;4;2;3;3;4;4;3;3;3;4;4;4;3;1;3;2;3;3;4;3;3;3;2;3;4;1;3;3;3;2;4;4;3;4;4;4;4;3;4;4;2;2;2;1;3;1;2;2;2;4;4;4;3;1;1;1;1;2;2;1;1;4;2;;1;3;3;3;3;4;2;1;1;2;3;1;4;1;2;4;1;2;2;1;1;2;2;1;2;1;2;2;1;4;9;2;2;1;2;0;0;0;;38;;2;4;99;1;1;2;97;19,2;p;1,1055;2;3;2;2;1;4
60001147;1;1;5;2;2;2;2;2;1;1;8;8;8;1;6;3;1;1;6;2;1;6;3;5;6;4;4;4;4;3;1;1;3;4;4;1;4;4;1;2;2;2;1;4;4;2;3;3;2;3;2;3;4;4;4;4;4;3;4;3;3;3;1;3;3;3;1;3;4;1;3;3;3;3;1;4;1;2;2;3;3;2;4;1;4;4;4;2;4;3;4;1;4;4;3;4;4;4;4;4;4;4;4;2;3;2;4;4;3;4;1;4;4;4;4;4;2;1;4;4;1;1;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;2;2;1;3;1;1;1;2;1;2;2;1;2;4;2;1;2;4;1;1;3;1;3;2;3;2;2;1;1;1;1;1;2;1;2;;1;3;3;3;3;2;1;4;3;4;2;2;2;1;2;1;2;1;1;2;2;1;1;2;1;2;2;1;3;1;2;2;2;1;5;1;0;0;1;41;;2;3;3;1;2;1;2;40,1;p;1,4566;1;2;1;2;1;2
60001148;4;8;2;1;1;1;1;2;6;6;2;2;1;1;1;6;2;6;3;3;1;3;2;6;5;3;4;3;3;4;1;4;4;3;4;1;1;1;2;2;2;3;1;3;3;3;3;3;4;4;2;2;4;2;4;4;4;4;1;4;2;4;4;1;4;1;4;4;4;3;1;2;1;4;1;2;4;4;4;2;1;1;4;4;4;1;1;1;4;3;2;4;4;3;4;4;4;3;2;2;1;1;1;2;2;3;4;2;1;4;2;2;4;4;2;1;2;2;2;4;2;2;2;2;4;4;2;4;4;1;3;3;4;4;2;4;4;2;4;2;4;4;2;2;2;4;4;4;2;4;4;2;4;4;4;4;4;1;4;4;4;4;4;4;4;4;4;2;2;3;3;2;2;2;2;1;2;;1;1;1;1;1;4;4;5;1;5;3;4;5;3;4;3;1;2;2;1;1;2;2;1;1;2;1;2;1;2;3;1;6;1;1;0;0;0;;46;;2;6;5;2;1;2;15;30;c;0,373;6;5;2;4;2;1
60001149;3;7;2;1;1;1;1;1;4;5;1;2;1;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;2;2;2;2;2;1;1;1;1;4;1;1;1;2;1;4;3;1;1;4;4;4;4;4;4;4;3;4;4;4;3;3;4;3;4;3;3;4;4;4;3;4;3;3;3;3;4;4;4;4;4;4;4;3;3;4;4;3;4;4;4;4;4;4;3;3;3;4;4;4;4;1;4;4;4;1;4;4;4;3;3;3;3;4;4;3;3;3;3;4;4;3;3;3;4;1;4;4;1;4;4;4;4;4;1;1;4;1;1;4;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;1;4;4;1;1;4;4;3;3;3;2;1;2;2;2;2;2;2;1;1;1;1;1;3;2;4;3;4;4;4;4;4;4;4;3;3;3;1;2;2;1;1;2;2;1;1;2;2;1;3;3;5;2;2;1;3;1;1;0;2;26;;1;4;4;3;2;1;22;15,9;p;0,9856;5;3;1;2;4;3
60001150;4;8;2;1;1;1;1;1;4;4;1;2;1;2;5;6;1;3;2;4;1;4;5;5;4;2;2;3;2;2;2;2;4;3;2;3;4;3;3;2;2;3;1;2;3;2;2;2;3;2;4;3;3;4;5;3;1;2;2;1;2;3;2;2;2;2;3;3;4;3;3;3;2;3;2;3;4;3;3;2;3;3;4;4;3;1;3;2;4;2;1;1;4;2;2;3;4;3;3;3;4;4;3;2;2;3;2;2;3;3;3;1;3;4;1;1;2;3;3;2;2;1;2;2;3;4;4;4;4;1;2;4;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;3;2;3;2;3;3;2;4;4;4;1;3;1;2;4;3;2;2;2;3;1;1;2;2;2;2;2;2;2;2;;1;1;3;1;2;3;1;2;1;3;2;2;5;5;1;2;1;2;2;1;1;2;2;1;1;1;1;1;3;3;7;2;6;7;1;0;0;0;;62;;3;4;2;2;1;1;16;46,1;p;3,8389;6;3;1;4;2;1
60001151;4;4;3;1;1;1;1;1;4;4;1;1;1;1;6;6;6;6;6;6;4;6;4;4;5;1;1;1;1;1;1;1;1;2;1;4;4;4;3;2;2;3;1;1;2;1;2;2;4;4;2;4;4;3;4;4;1;1;1;1;1;2;2;4;4;4;4;4;3;3;3;4;3;4;4;3;4;4;3;3;3;4;3;4;4;4;3;3;4;2;3;2;4;2;4;3;4;3;4;4;1;1;3;3;2;3;4;4;4;4;3;3;3;4;3;3;4;4;4;4;4;4;4;4;2;2;4;2;2;1;2;2;3;1;1;1;1;1;1;1;1;1;4;2;3;3;4;4;2;4;4;3;4;4;1;1;4;1;1;4;1;1;4;4;2;2;3;2;1;3;3;2;2;2;2;1;1;3;2;3;3;3;1;4;4;4;2;4;4;2;5;3;3;6;1;2;2;1;2;2;2;2;2;2;2;2;2;4;9;2;2;1;2;0;0;0;;25;;1;3;8;2;1;2;90;41,6;p;1,9969;3;2;2;2;2;5
60001153;1;1;4;3;3;3;3;3;5;4;1;2;1;2;5;3;6;6;6;6;6;1;2;1;6;2;1;3;1;3;4;2;3;3;2;1;2;4;4;2;2;3;2;2;4;1;3;3;4;4;3;4;2;4;4;4;4;3;2;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;1;2;3;4;3;2;3;3;4;4;2;2;2;3;4;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;4;3;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;4;2;2;4;4;4;4;4;4;4;4;4;4;1;1;1;1;3;4;1;1;4;1;4;2;2;2;3;2;2;2;2;2;2;3;1;2;1;3;4;3;3;4;4;4;2;4;4;4;4;2;4;4;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;1;1;1;0;0;0;;28;;1;6;7;3;1;1;90;13,2;p;1,9777;1;5;1;1;4;5
60001154;3;2;2;1;2;2;1;2;3;3;1;2;1;2;2;5;5;4;5;5;3;3;2;1;5;1;1;2;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;2;2;2;1;4;4;4;3;4;3;4;4;1;1;1;1;1;1;1;3;1;3;2;1;1;1;1;1;1;1;1;1;4;2;1;1;1;1;4;4;4;4;4;4;4;3;3;4;4;4;4;3;4;3;4;3;4;4;3;3;2;3;1;1;1;4;1;4;1;4;2;1;1;2;1;1;1;1;1;1;3;3;3;2;4;2;2;3;3;4;3;4;3;3;4;3;3;2;1;1;1;2;2;2;2;3;2;3;3;2;3;4;4;1;2;4;1;1;3;4;2;2;2;2;1;3;1;1;2;1;2;1;2;;1;1;1;1;1;4;1;2;2;3;3;2;2;2;3;3;2;1;1;2;1;1;1;1;1;1;1;1;1;4;9;1;2;1;3;0;0;1;1;43;;2;3;5;1;1;2;22;63,8;p;0,9141;2;2;2;2;1;3
60001155;4;7;2;2;2;2;1;3;5;5;2;2;2;2;3;2;6;6;6;6;3;3;4;3;4;1;1;1;1;3;3;3;2;3;-1;1;1;1;1;2;2;3;1;3;3;2;3;2;3;3;1;2;1;1;2;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;4;3;3;2;3;3;4;4;4;4;4;3;4;3;4;4;4;3;2;4;4;-1;3;3;3;3;3;2;2;2;1;2;2;4;3;3;1;4;4;2;1;1;3;2;1;1;1;1;4;4;4;3;4;4;2;4;4;4;1;4;4;1;4;1;4;1;3;1;4;3;1;4;3;2;2;4;3;3;4;-1;4;1;4;4;1;4;4;4;3;3;3;2;2;1;3;1;2;2;2;1;3;;2;3;3;3;2;3;1;5;1;1;1;1;1;1;6;6;1;2;2;2;2;2;2;2;2;2;2;2;4;1;2;1;1;1;4;0;-1;0;;24;;1;6;99;1;1;2;99;31,8;c;0,3579;5;5;2;1;1;
60001156;1;2;4;3;3;3;3;3;4;4;1;2;1;2;3;6;6;6;6;6;2;6;6;3;2;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;3;3;2;2;4;4;3;1;4;3;4;4;3;3;3;3;3;3;2;3;2;2;3;3;4;2;2;2;3;2;2;2;3;4;2;2;2;2;3;4;3;4;4;3;4;4;2;3;4;3;3;3;2;4;3;3;3;3;3;2;2;2;3;4;3;4;2;4;4;4;4;3;4;4;3;2;4;4;4;3;2;2;3;3;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;1;1;2;2;2;2;2;2;2;3;2;4;4;4;1;4;1;4;3;4;4;2;2;2;2;2;3;1;1;2;1;2;1;2;;1;2;3;3;1;3;4;4;4;4;4;4;4;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;3;1;2;0;0;3;1;36;;2;4;4;1;2;2;90;15,1;p;0,3327;2;3;2;3;1;5
60001157;2;2;5;2;2;2;1;3;3;3;1;2;2;2;6;6;6;4;6;6;6;3;1;1;6;3;3;3;3;4;4;4;4;4;4;3;1;4;2;2;2;2;2;3;4;3;2;2;4;4;5;2;2;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;2;2;4;2;4;3;2;4;4;1;3;4;4;3;4;4;2;4;4;3;2;3;3;4;4;4;3;4;1;3;4;3;2;2;4;4;3;4;4;4;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;4;2;2;3;2;2;2;2;3;3;3;2;4;4;4;1;4;4;1;3;4;4;1;1;1;2;1;2;1;2;2;2;2;3;2;;1;3;2;3;3;3;1;3;4;4;4;3;2;3;3;2;1;2;2;1;1;1;1;1;1;2;2;1;1;2;3;2;6;1;1;0;0;0;;48;;2;4;5;1;1;2;90;25;c;1,1124;2;3;2;4;1;5
60001160;3;2;1;1;1;1;1;1;2;4;2;2;2;2;6;6;6;1;6;6;6;6;3;2;6;4;4;3;3;4;2;1;4;4;4;4;4;4;4;2;2;2;2;1;4;4;2;4;4;4;4;3;4;4;4;2;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;2;4;4;4;4;4;3;4;4;1;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4;1;4;1;2;4;1;3;4;1;1;4;1;1;3;4;4;1;1;1;1;1;2;1;1;1;1;4;2;1;1;4;-1;1;1;2;2;2;3;1;1;2;1;1;1;1;1;3;2;;1;1;2;1;1;3;1;4;4;4;4;4;1;3;4;4;2;1;1;2;2;2;2;2;1;2;2;1;3;3;5;1;3;2;2;9;0;0;;53;;3;3;4;1;2;2;22;17,4;p;1,0613;2;2;2;3;1;3
60001161;4;8;1;1;1;1;1;3;5;6;1;2;1;8;4;6;2;6;6;6;1;6;2;2;3;3;3;4;4;3;3;3;3;3;3;2;4;4;4;2;2;3;1;2;2;2;2;2;4;4;3;2;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;3;4;3;4;4;2;4;4;4;3;3;4;4;4;1;1;4;4;4;4;3;4;4;4;4;4;4;4;3;3;4;3;4;3;2;4;3;4;4;4;3;3;2;4;3;3;3;3;4;2;3;4;4;4;4;4;4;2;4;3;2;4;3;3;2;2;2;2;2;2;3;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;2;1;2;2;3;3;2;2;2;2;1;3;3;2;2;2;2;1;2;;1;2;2;2;2;3;4;4;3;4;4;4;5;3;2;4;1;2;2;1;1;2;2;1;2;1;2;2;4;3;7;1;1;1;1;0;0;0;;33;;2;8;5;2;1;2;1;30,5;c;0,49;6;6;2;1;2;1
60001162;1;8;1;1;1;1;1;1;2;4;8;2;1;1;6;6;2;3;5;2;1;6;2;6;6;4;4;4;4;3;3;4;4;3;4;4;3;3;4;2;2;3;1;2;2;2;2;1;3;3;2;4;4;4;4;4;4;4;4;3;3;3;4;4;4;4;3;3;4;3;3;4;3;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;2;2;2;3;2;4;3;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;1;4;4;1;4;3;3;2;3;3;1;2;1;4;3;2;4;4;3;4;3;3;2;3;4;4;2;4;2;3;4;2;2;4;4;3;3;3;2;1;3;3;2;2;1;2;4;1;3;1;3;2;1;1;4;3;4;2;5;5;4;5;1;3;1;1;2;2;1;1;2;2;2;1;1;1;2;4;4;9;1;3;1;6;0;0;1;1;61;;3;2;5;2;1;1;22;34,4;c;4,5885;6;1;1;3;2;3
60001163;2;1;5;3;3;3;3;3;4;2;1;2;1;1;6;6;6;1;6;6;1;1;6;1;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;4;4;1;4;4;4;4;3;4;4;4;4;4;4;1;1;1;4;4;4;4;4;4;4;4;1;4;2;2;2;2;1;4;1;1;1;4;1;4;4;3;3;4;3;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;3;2;2;4;4;4;4;4;4;4;4;1;4;4;4;4;4;1;1;1;1;2;2;3;2;3;3;2;3;3;1;1;1;1;1;2;1;2;2;1;1;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;2;;2;1;1;2;1;3;1;1;1;1;1;1;1;3;2;2;1;1;1;2;1;1;1;2;1;2;2;1;3;3;5;1;3;1;2;0;0;0;;55;;3;4;9;1;1;2;90;17,2;c;0,6869;1;3;2;3;1;5
60001164;3;2;5;3;3;3;1;2;2;1;2;2;2;2;6;6;2;6;6;6;1;6;1;1;6;2;2;2;1;2;1;3;2;2;2;3;4;2;3;2;2;2;1;2;4;3;3;3;3;3;4;3;4;4;4;1;3;3;3;3;3;2;2;2;2;3;2;2;2;2;2;1;3;3;2;2;1;1;2;1;3;2;3;1;3;1;4;1;3;3;3;3;3;1;3;3;3;3;3;3;4;3;3;1;4;1;2;4;4;4;2;4;2;4;4;3;2;4;4;4;3;3;3;1;4;4;4;3;4;4;4;4;3;2;2;2;2;2;2;2;2;2;3;1;1;3;3;2;3;2;2;3;2;2;3;4;4;4;4;1;4;4;4;4;4;4;4;2;1;2;1;2;2;2;2;3;2;;1;1;1;1;1;4;4;4;3;3;4;3;3;2;3;3;2;1;1;2;2;1;1;2;1;2;2;1;-1;-1;-1;1;3;4;2;0;0;0;;62;;3;4;9;1;8;2;15;22,7;p;1,2893;2;3;2;3;1;1
60001165;1;1;4;4;4;4;4;4;6;7;2;2;2;2;5;6;5;6;5;6;4;3;2;2;5;2;2;2;1;2;1;2;1;1;1;1;1;1;3;2;2;1;1;1;1;2;2;1;4;4;1;1;3;4;2;4;2;2;2;2;4;2;1;1;1;4;1;2;3;4;1;1;1;3;2;1;4;4;1;1;2;2;3;4;3;4;4;1;4;4;1;4;2;3;1;3;3;2;4;4;4;4;4;4;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;3;4;1;1;1;1;1;4;1;1;4;4;1;4;4;4;4;4;4;4;1;4;4;2;1;4;1;2;4;1;2;4;4;2;2;3;1;2;3;1;1;1;1;2;1;2;;1;2;2;1;1;4;1;1;1;3;4;1;5;3;3;4;1;2;2;1;1;2;2;1;1;1;1;2;2;3;5;1;2;1;2;0;0;0;;26;;1;6;7;3;1;2;90;28;p;0,6358;1;5;2;2;4;5
60001166;4;8;1;1;1;1;1;1;2;1;1;2;1;2;2;5;5;2;6;6;2;6;6;3;6;3;3;4;3;4;4;4;4;4;4;4;4;4;4;2;1;2;2;2;4;4;2;2;4;4;4;3;4;2;5;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;2;4;3;4;4;4;4;3;4;4;3;4;4;4;4;4;4;4;4;4;2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;1;3;3;3;3;3;3;3;3;3;4;3;3;3;2;2;2;3;2;3;3;2;3;4;1;1;4;4;4;4;4;4;1;1;1;2;1;3;2;2;1;2;2;3;2;;1;1;2;2;1;3;3;3;3;3;3;3;3;2;1;3;2;1;1;2;1;1;1;2;1;2;2;1;3;2;3;1;3;4;3;0;0;1;1;54;;3;4;99;1;1;2;22;17,2;p;1,197;6;3;2;3;1;3
60001167;2;1;2;2;1;1;1;2;3;1;2;2;2;2;1;4;6;6;6;6;6;6;6;6;6;3;2;4;2;1;2;1;2;1;3;1;1;2;2;2;2;2;1;3;3;3;3;3;4;3;4;4;4;3;4;4;3;3;3;3;3;3;3;2;3;2;3;2;3;2;2;3;2;3;3;2;4;2;2;2;3;2;2;2;3;1;4;1;3;3;3;3;3;2;3;2;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;3;1;1;3;1;3;1;1;1;3;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;4;1;4;2;2;2;2;2;2;2;2;2;1;4;4;1;2;1;1;1;1;4;4;4;4;2;2;2;1;1;2;2;1;4;2;;2;2;1;2;1;4;3;3;3;3;4;4;3;3;2;2;2;1;2;2;2;1;1;2;2;2;2;2;1;4;9;2;3;1;3;0;0;0;;61;;3;4;7;1;1;2;90;40,9;p;0,422;1;3;2;3;1;5
60001168;2;5;3;2;1;3;2;3;5;4;1;1;8;1;4;5;5;5;6;5;4;5;3;1;4;2;3;3;1;3;4;3;2;4;2;2;2;2;2;1;1;3;2;2;2;1;2;2;1;1;4;3;3;2;4;4;4;4;2;3;3;3;3;1;3;2;3;3;3;2;2;2;2;2;2;2;3;4;2;1;2;2;3;4;1;3;4;3;3;4;1;2;2;1;4;3;2;4;4;1;4;4;3;2;2;3;3;4;3;4;2;4;2;4;2;3;3;3;3;3;2;2;4;2;1;2;2;2;2;3;2;2;4;1;1;2;2;1;2;2;2;1;3;3;2;3;3;3;3;2;3;3;3;3;2;2;3;2;2;4;2;2;2;2;2;3;4;2;3;1;3;2;2;1;2;4;1;1;2;3;3;3;3;2;3;2;2;4;3;2;5;3;1;3;1;1;2;1;1;1;2;1;1;1;2;1;1;2;4;2;3;1;2;0;2;0;1;29;;1;4;5;1;2;2;90;18,7;p;0,1946;4;3;2;3;1;5
60001169;4;5;2;1;1;1;1;1;1;1;2;2;2;2;2;6;5;5;5;5;5;6;5;1;5;2;1;3;1;4;2;4;4;4;4;1;2;2;4;2;2;3;2;4;4;4;2;4;4;4;4;3;4;4;4;3;4;4;4;4;4;4;2;4;2;4;3;4;4;4;4;4;4;4;4;4;4;2;4;3;4;4;4;3;3;1;4;4;1;4;4;2;3;1;4;4;2;4;4;4;4;4;4;2;4;3;2;2;2;4;1;4;2;4;4;3;2;4;3;2;1;2;4;2;4;4;2;2;4;3;4;4;1;4;4;4;4;2;4;4;4;4;3;4;1;3;4;3;2;4;2;2;3;4;4;4;4;1;4;1;4;1;4;4;2;4;3;1;1;3;3;2;2;2;2;1;1;2;2;2;2;2;2;3;2;5;4;4;5;5;5;2;2;3;1;1;1;2;2;1;1;2;1;1;2;1;-1;-1;-1;1;3;1;2;0;0;0;;23;;1;4;3;3;1;2;1;16,6;p;1,9129;4;3;2;3;4;1
60001170;4;8;2;1;3;1;1;2;4;4;1;2;2;2;3;6;6;6;6;6;3;6;3;1;6;4;4;4;4;4;4;4;4;4;4;4;4;3;4;2;2;2;2;4;3;3;2;4;3;3;5;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;3;3;3;2;3;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;4;4;3;4;4;4;3;4;4;3;3;3;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;3;3;2;2;1;2;2;2;2;3;4;2;3;3;2;2;2;2;4;2;4;4;4;2;2;3;1;1;2;1;2;1;3;;1;1;1;1;2;4;5;5;5;5;5;5;5;6;4;3;2;1;1;2;2;2;2;2;2;2;2;2;5;3;7;1;5;2;1;0;0;0;;65;;4;2;2;1;2;2;2;23,2;c;0,6579;6;1;2;4;1;2
60001171;4;8;1;1;1;1;1;1;2;2;1;2;1;1;5;6;5;5;5;6;4;6;4;1;6;1;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;3;1;2;2;2;3;2;4;4;2;4;4;3;2;2;1;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;3;3;1;1;1;3;1;1;3;4;2;4;3;4;3;1;1;1;1;1;2;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;4;4;2;2;4;2;4;2;2;4;1;2;1;1;1;1;1;2;1;1;1;4;2;3;3;4;4;4;2;4;1;1;1;1;1;1;1;1;1;1;2;3;3;2;1;3;3;2;2;2;2;1;1;3;1;2;4;2;2;3;1;2;1;1;2;2;1;2;5;5;1;2;2;1;1;1;1;1;1;1;1;1;5;2;3;1;6;1;2;0;0;0;;40;;2;6;4;2;1;2;15;22,4;p;0,5679;6;5;2;4;2;1
60001173;1;2;5;2;2;1;4;1;4;3;2;2;1;1;4;5;3;6;5;6;2;6;1;3;3;1;1;3;3;-1;3;1;2;3;3;1;1;1;2;2;2;1;1;1;2;2;2;1;4;3;5;2;4;3;3;4;4;1;1;3;3;1;1;3;1;2;2;1;4;2;2;1;1;3;3;1;4;3;3;3;3;3;4;4;3;3;3;3;4;4;3;4;4;3;1;3;4;3;4;4;4;1;1;3;4;3;3;2;1;1;2;3;1;1;4;1;2;3;4;2;1;3;3;3;4;4;4;2;4;4;1;4;3;2;1;3;1;1;1;1;2;1;3;1;3;3;1;1;2;3;3;2;3;3;3;4;4;1;4;1;4;3;4;4;2;3;4;1;3;2;1;1;1;2;2;3;2;;1;1;2;1;1;4;3;3;3;1;2;1;3;2;3;3;1;2;2;1;1;1;1;1;1;1;1;1;2;3;5;1;1;1;3;0;0;0;;32;;2;3;3;1;8;2;90;24,1;t;1,3344;2;2;2;1;1;5
60001174;3;8;4;1;1;1;1;1;6;4;1;2;1;1;5;6;3;4;4;4;3;6;1;1;6;2;2;4;1;3;1;1;1;3;3;1;4;1;2;1;1;1;3;1;3;2;1;2;2;2;4;3;2;2;5;4;2;4;1;2;1;3;3;3;2;3;1;3;1;1;1;1;1;3;1;1;4;2;1;1;2;1;4;3;2;3;4;2;4;4;2;4;4;4;3;4;4;3;4;4;4;4;3;2;2;3;3;4;2;4;1;4;3;4;2;3;3;2;3;4;1;1;1;1;1;1;2;1;2;1;1;2;2;1;1;2;1;1;1;1;1;2;1;1;1;3;2;1;3;2;1;1;3;1;2;4;4;1;1;1;1;1;1;4;2;2;3;1;1;2;2;2;1;2;2;1;3;;1;1;1;1;1;3;1;4;3;3;4;2;2;3;3;1;2;1;1;2;2;1;1;2;1;2;2;1;2;4;9;1;3;4;2;0;0;0;;49;;2;4;6;1;1;2;10;18,2;c;0,3858;6;3;2;3;1;1
